;treatment_id;MC;sampling;species;phylum;cells_ml;mean_BioV;volume;sum;rel
725;control;1;18;Peridiniella danica;Myzoza;0;8760,556423;0;3920024,627;0
726;control;1;18;Phaeocystis indet.;Haptophyta;138,8310426;7,213491369;1001,456528;3920024,627;0,000255472
727;control;1;18;Pinnularia indet.;Bacillariophyta;41,64931279;14244,57697;593276,8418;3920024,627;0,151345182
728;control;1;18;Prorocentrum micans;Myzoza;41,64931279;17295,82289;720359,1373;3920024,627;0,183763932
729;control;1;18;Prorocentrum minimum;Myzoza;124,9479384;2741,386476;342530,5885;3920024,627;0,087379703
730;control;1;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;3920024,627;0
731;control;1;18;Rhodomonas indet.;Cryptophyta;222,1296682;41,20012226;9151,769486;3920024,627;0,00233462
732;control;1;18;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;3920024,627;0,01052947
733;Fluctuating_6;3;18;Alexandrium species;Myzoza;111,0648341;406,2514514;45120,25006;1747928,325;0,025813558
734;Fluctuating_6;3;18;Amphidinium crassum;Myzoza;55,53241705;906,6974521;50351,10105;1747928,325;0,028806159
735;Fluctuating_6;3;18;Chaetocerus species;Bacillariophyta;0;NA;NA;1747928,325;NA
736;Fluctuating_6;3;18;Ciliate indet.;Ciliophora;236,0127725;715,2981959;168819,5104;1747928,325;0,096582628
737;Fluctuating_6;3;18;Coscinodiscus indet.;Bacillariophyta;319,311398;1037,948339;331428,7353;1747928,325;0,189612314
738;Fluctuating_6;3;18;Cryptomonas indet.;Cryptophyta;791,3369429;157,8915229;124945,395;1747928,325;0,07148199
739;Fluctuating_6;3;18;Cylendrotheca closterium;Bacillariophyta;69,41552131;280,4420905;19467,03391;1747928,325;0,011137204
740;Fluctuating_6;3;18;Gymnodinium indet.;Myzoza;152,7141469;461,2547662;70440,12813;1747928,325;0,040299209
741;Fluctuating_6;3;18;Hemiselmis indet.;Cryptophyta;263,778981;57,40959958;15143,44568;1747928,325;0,008663654
742;Fluctuating_6;3;18;Heterocapsa rotunda;Myzoza;0;2020,951183;0;1747928,325;0
743;Fluctuating_6;3;18;Leptocylindricus danicus;Bacillariophyta;69,41552131;1544,292807;107197,8902;1747928,325;0,061328539
744;Fluctuating_6;3;18;Oblea rotunda;Myzoza;0;8760,556423;0;1747928,325;0
745;Fluctuating_6;3;18;Odontella auritia;Bacillariophyta;27,76620852;21960;609745,9391;1747928,325;0,348839212
746;Fluctuating_6;3;18;Peridiniella danica;Myzoza;0;8760,556423;0;1747928,325;0
747;Fluctuating_6;3;18;Phaeocystis indet.;Haptophyta;1874,219075;7,213491369;13519,66312;1747928,325;0,007734678
748;Fluctuating_6;3;18;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;1747928,325;0
749;Fluctuating_6;3;18;Prorocentrum micans;Myzoza;0;17295,82289;0;1747928,325;0
750;Fluctuating_6;3;18;Prorocentrum minimum;Myzoza;55,53241705;2741,386476;152235,8171;1747928,325;0,087095
751;Fluctuating_6;3;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;1747928,325;0
752;Fluctuating_6;3;18;Rhodomonas indet.;Cryptophyta;458,1424406;41,20012226;18875,52456;1747928,325;0,010798798
753;Fluctuating_6;3;18;Thalassiosira indet.;Bacillariophyta;13,88310426;1486,547343;20637,89175;1747928,325;0,011807058
754;Fluctuating_6;5;18;Alexandrium species;Myzoza;222,1296682;406,2514514;90240,50011;5432744,663;0,016610481
755;Fluctuating_6;5;18;Amphidinium crassum;Myzoza;83,29862557;906,6974521;75526,65157;5432744,663;0,013902117
756;Fluctuating_6;5;18;Chaetocerus species;Bacillariophyta;0;NA;NA;5432744,663;NA
757;Fluctuating_6;5;18;Ciliate indet.;Ciliophora;152,7141469;715,2981959;109236,1538;5432744,663;0,020106992
758;Fluctuating_6;5;18;Coscinodiscus indet.;Bacillariophyta;138,8310426;1037,948339;144099,4501;5432744,663;0,026524245
759;Fluctuating_6;5;18;Cryptomonas indet.;Cryptophyta;430,3762321;157,8915229;67952,75869;5432744,663;0,012507998
760;Fluctuating_6;5;18;Cylendrotheca closterium;Bacillariophyta;222,1296682;280,4420905;62294,50852;5432744,663;0,011466489
761;Fluctuating_6;5;18;Gymnodinium indet.;Myzoza;138,8310426;461,2547662;64036,4801;5432744,663;0,011787132
762;Fluctuating_6;5;18;Hemiselmis indet.;Cryptophyta;138,8310426;57,40959958;7970,234565;5432744,663;0,001467073
763;Fluctuating_6;5;18;Heterocapsa rotunda;Myzoza;0;2020,951183;0;5432744,663;0
764;Fluctuating_6;5;18;Leptocylindricus danicus;Bacillariophyta;2815,493544;1544,292807;4347946,428;5432744,663;0,800322249
765;Fluctuating_6;5;18;Oblea rotunda;Myzoza;0;8760,556423;0;5432744,663;0
766;Fluctuating_6;5;18;Odontella auritia;Bacillariophyta;13,88310426;21960;304872,9695;5432744,663;0,05611767
767;Fluctuating_6;5;18;Peridiniella danica;Myzoza;0;8760,556423;0;5432744,663;0
768;Fluctuating_6;5;18;Phaeocystis indet.;Haptophyta;596,9734833;7,213491369;4306,263069;5432744,663;0,00079265
769;Fluctuating_6;5;18;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;5432744,663;0
770;Fluctuating_6;5;18;Prorocentrum micans;Myzoza;0;17295,82289;0;5432744,663;0
771;Fluctuating_6;5;18;Prorocentrum minimum;Myzoza;41,64931279;2741,386476;114176,8628;5432744,663;0,021016424
772;Fluctuating_6;5;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;5432744,663;0
773;Fluctuating_6;5;18;Rhodomonas indet.;Cryptophyta;472,0255449;41,20012226;19447,51016;5432744,663;0,003579684
774;Fluctuating_6;5;18;Thalassiosira indet.;Bacillariophyta;13,88310426;1486,547343;20637,89175;5432744,663;0,003798797
775;Fluctuating_24;9;18;Alexandrium species;Myzoza;69,41552131;406,2514514;28200,15628;13461797,08;0,002094829
776;Fluctuating_24;9;18;Amphidinium crassum;Myzoza;55,53241705;906,6974521;50351,10105;13461797,08;0,003740296
777;Fluctuating_24;9;18;Chaetocerus species;Bacillariophyta;0;NA;NA;13461797,08;NA
778;Fluctuating_24;9;18;Ciliate indet.;Ciliophora;138,8310426;715,2981959;99305,5943;13461797,08;0,007376845
779;Fluctuating_24;9;18;Coscinodiscus indet.;Bacillariophyta;763,5707344;1037,948339;792546,9758;13461797,08;0,058873787
780;Fluctuating_24;9;18;Cryptomonas indet.;Cryptophyta;458,1424406;157,8915229;72336,80763;13461797,08;0,005373488
781;Fluctuating_24;9;18;Cylendrotheca closterium;Bacillariophyta;708,0383174;280,4420905;198563,7459;13461797,08;0,014750166
782;Fluctuating_24;9;18;Gymnodinium indet.;Myzoza;111,0648341;461,2547662;51229,18409;13461797,08;0,003805523
783;Fluctuating_24;9;18;Hemiselmis indet.;Cryptophyta;111,0648341;57,40959958;6376,187653;13461797,08;0,000473651
784;Fluctuating_24;9;18;Heterocapsa rotunda;Myzoza;0;2020,951183;0;13461797,08;0
785;Fluctuating_24;9;18;Leptocylindricus danicus;Bacillariophyta;6802,721088;1544,292807;10505393,24;13461797,08;0,780385649
786;Fluctuating_24;9;18;Oblea rotunda;Myzoza;13,88310426;8760,556423;121623,7182;13461797,08;0,009034731
787;Fluctuating_24;9;18;Odontella auritia;Bacillariophyta;0;21960;0;13461797,08;0
788;Fluctuating_24;9;18;Peridiniella danica;Myzoza;0;8760,556423;0;13461797,08;0
789;Fluctuating_24;9;18;Phaeocystis indet.;Haptophyta;138,8310426;7,213491369;1001,456528;13461797,08;7,44E-05
790;Fluctuating_24;9;18;Pinnularia indet.;Bacillariophyta;83,29862557;14244,57697;1186553,683;13461797,08;0,088142295
791;Fluctuating_24;9;18;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;13461797,08;0,017837122
792;Fluctuating_24;9;18;Prorocentrum minimum;Myzoza;27,76620852;2741,386476;76117,90851;13461797,08;0,005654365
793;Fluctuating_24;9;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;13461797,08;0
794;Fluctuating_24;9;18;Rhodomonas indet.;Cryptophyta;277,6620852;41,20012226;11439,71186;13461797,08;0,000849791
795;Fluctuating_24;9;18;Thalassiosira indet.;Bacillariophyta;13,88310426;1486,547343;20637,89175;13461797,08;0,001533071
796;Fluctuating_12;11;18;Alexandrium species;Myzoza;83,29862557;406,2514514;33840,18754;4605852,942;0,007347214
797;Fluctuating_12;11;18;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;4605852,942;0,005465991
798;Fluctuating_12;11;18;Chaetocerus species;Bacillariophyta;0;NA;NA;4605852,942;NA
799;Fluctuating_12;11;18;Ciliate indet.;Ciliophora;180,4803554;715,2981959;129097,2726;4605852,942;0,028028961
800;Fluctuating_12;11;18;Coscinodiscus indet.;Bacillariophyta;111,0648341;1037,948339;115279,5601;4605852,942;0,025028928
801;Fluctuating_12;11;18;Cryptomonas indet.;Cryptophyta;930,1679856;157,8915229;146865,6398;4605852,942;0,031886741
802;Fluctuating_12;11;18;Cylendrotheca closterium;Bacillariophyta;13,88310426;280,4420905;3893,406782;4605852,942;0,000845317
803;Fluctuating_12;11;18;Gymnodinium indet.;Myzoza;138,8310426;461,2547662;64036,4801;4605852,942;0,013903284
804;Fluctuating_12;11;18;Hemiselmis indet.;Cryptophyta;69,41552131;57,40959958;3985,117283;4605852,942;0,000865229
805;Fluctuating_12;11;18;Heterocapsa rotunda;Myzoza;0;2020,951183;0;4605852,942;0
806;Fluctuating_12;11;18;Leptocylindricus danicus;Bacillariophyta;2082,465639;1544,292807;3215936,707;4605852,942;0,698228265
807;Fluctuating_12;11;18;Oblea rotunda;Myzoza;0;8760,556423;0;4605852,942;0
808;Fluctuating_12;11;18;Odontella auritia;Bacillariophyta;0;21960;0;4605852,942;0
809;Fluctuating_12;11;18;Peridiniella danica;Myzoza;0;8760,556423;0;4605852,942;0
810;Fluctuating_12;11;18;Phaeocystis indet.;Haptophyta;694,1552131;7,213491369;5007,282638;4605852,942;0,001087156
811;Fluctuating_12;11;18;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;4605852,942;0
812;Fluctuating_12;11;18;Prorocentrum micans;Myzoza;27,76620852;17295,82289;480239,4247;4605852,942;0,104267208
813;Fluctuating_12;11;18;Prorocentrum minimum;Myzoza;83,29862557;2741,386476;228353,7256;4605852,942;0,049579031
814;Fluctuating_12;11;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;4605852,942;0
815;Fluctuating_12;11;18;Rhodomonas indet.;Cryptophyta;735,8045259;41,20012226;30315,23642;4605852,942;0,006581894
816;Fluctuating_12;11;18;Thalassiosira indet.;Bacillariophyta;83,29862557;1486,547343;123827,3505;4605852,942;0,026884782
817;control;4;18;Alexandrium species;Myzoza;27,76620852;406,2514514;11280,06251;4740828,712;0,002379344
818;control;4;18;Amphidinium crassum;Myzoza;13,88310426;906,6974521;12587,77526;4740828,712;0,002655185
819;control;4;18;Chaetocerus species;Bacillariophyta;0;NA;NA;4740828,712;NA
820;control;4;18;Ciliate indet.;Ciliophora;208,2465639;715,2981959;148958,3915;4740828,712;0,031420328
821;control;4;18;Coscinodiscus indet.;Bacillariophyta;27,76620852;1037,948339;28819,89002;4740828,712;0,006079083
822;control;4;18;Cryptomonas indet.;Cryptophyta;1055,115924;157,8915229;166593,86;4740828,712;0,03514024
823;control;4;18;Cylendrotheca closterium;Bacillariophyta;263,778981;280,4420905;73974,72887;4740828,712;0,015603755
824;control;4;18;Gymnodinium indet.;Myzoza;69,41552131;461,2547662;32018,24005;4740828,712;0,006753722
825;control;4;18;Hemiselmis indet.;Cryptophyta;69,41552131;57,40959958;3985,117283;4740828,712;0,000840595
826;control;4;18;Heterocapsa rotunda;Myzoza;13,88310426;2020,951183;28057,07597;4740828,712;0,00591818
827;control;4;18;Leptocylindricus danicus;Bacillariophyta;2124,114952;1544,292807;3280255,441;4740828,712;0,691916043
828;control;4;18;Oblea rotunda;Myzoza;0;8760,556423;0;4740828,712;0
829;control;4;18;Odontella auritia;Bacillariophyta;0;21960;0;4740828,712;0
830;control;4;18;Peridiniella danica;Myzoza;27,76620852;8760,556423;243247,4364;4740828,712;0,051309054
831;control;4;18;Phaeocystis indet.;Haptophyta;416,4931279;7,213491369;3004,369583;4740828,712;0,000633722
832;control;4;18;Pinnularia indet.;Bacillariophyta;27,76620852;14244,57697;395517,8944;4740828,712;0,083428008
833;control;4;18;Prorocentrum micans;Myzoza;0;17295,82289;0;4740828,712;0
834;control;4;18;Prorocentrum minimum;Myzoza;83,29862557;2741,386476;228353,7256;4740828,712;0,04816747
835;control;4;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;4740828,712;0
836;control;4;18;Rhodomonas indet.;Cryptophyta;1041,23282;41,20012226;42898,91948;4740828,712;0,009048823
837;control;4;18;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;4740828,712;0,008706449
838;Fluctuating_48;6;18;Alexandrium species;Myzoza;0;406,2514514;0;3305535,088;0
839;Fluctuating_48;6;18;Amphidinium crassum;Myzoza;41,64931279;906,6974521;37763,32579;3305535,088;0,01142427
840;Fluctuating_48;6;18;Chaetocerus species;Bacillariophyta;0;NA;NA;3305535,088;NA
841;Fluctuating_48;6;18;Ciliate indet.;Ciliophora;166,5972511;715,2981959;119166,7131;3305535,088;0,036050657
842;Fluctuating_48;6;18;Coscinodiscus indet.;Bacillariophyta;236,0127725;1037,948339;244969,0653;3305535,088;0,074108748
843;Fluctuating_48;6;18;Cryptomonas indet.;Cryptophyta;1457,725948;157,8915229;230162,5698;3305535,088;0,069629444
844;Fluctuating_48;6;18;Cylendrotheca closterium;Bacillariophyta;236,0127725;280,4420905;66187,91531;3305535,088;0,020023359
845;Fluctuating_48;6;18;Gymnodinium indet.;Myzoza;0;461,2547662;0;3305535,088;0
846;Fluctuating_48;6;18;Hemiselmis indet.;Cryptophyta;124,9479384;57,40959958;7173,211112;3305535,088;0,00217006
847;Fluctuating_48;6;18;Heterocapsa rotunda;Myzoza;0;2020,951183;0;3305535,088;0
848;Fluctuating_48;6;18;Leptocylindricus danicus;Bacillariophyta;1360,544218;1544,292807;2101078,649;3305535,088;0,635624367
849;Fluctuating_48;6;18;Oblea rotunda;Myzoza;0;8760,556423;0;3305535,088;0
850;Fluctuating_48;6;18;Odontella auritia;Bacillariophyta;13,88310426;21960;304872,9695;3305535,088;0,092231049
851;Fluctuating_48;6;18;Peridiniella danica;Myzoza;0;8760,556423;0;3305535,088;0
852;Fluctuating_48;6;18;Phaeocystis indet.;Haptophyta;694,1552131;7,213491369;5007,282638;3305535,088;0,001514818
853;Fluctuating_48;6;18;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;3305535,088;0
854;Fluctuating_48;6;18;Prorocentrum micans;Myzoza;0;17295,82289;0;3305535,088;0
855;Fluctuating_48;6;18;Prorocentrum minimum;Myzoza;41,64931279;2741,386476;114176,8628;3305535,088;0,034541114
856;Fluctuating_48;6;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;3305535,088;0
857;Fluctuating_48;6;18;Rhodomonas indet.;Cryptophyta;1318,894905;41,20012226;54338,63133;3305535,088;0,016438679
858;Fluctuating_48;6;18;Thalassiosira indet.;Bacillariophyta;13,88310426;1486,547343;20637,89175;3305535,088;0,006243434
859;Fluctuating_24;8;18;Alexandrium species;Myzoza;13,88310426;406,2514514;5640,031256;2714995,271;0,002077363
860;Fluctuating_24;8;18;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;2714995,271;0,009272779
861;Fluctuating_24;8;18;Chaetocerus species;Bacillariophyta;0;NA;NA;2714995,271;NA
862;Fluctuating_24;8;18;Ciliate indet.;Ciliophora;152,7141469;715,2981959;109236,1538;2714995,271;0,040234381
863;Fluctuating_24;8;18;Coscinodiscus indet.;Bacillariophyta;1180,063862;1037,948339;1224845,326;2714995,271;0,451140869
864;Fluctuating_24;8;18;Cryptomonas indet.;Cryptophyta;1874,219075;157,8915229;295923,3039;2714995,271;0,108995882
865;Fluctuating_24;8;18;Cylendrotheca closterium;Bacillariophyta;624,7396918;280,4420905;175203,3052;2714995,271;0,064531717
866;Fluctuating_24;8;18;Gymnodinium indet.;Myzoza;0;461,2547662;0;2714995,271;0
867;Fluctuating_24;8;18;Hemiselmis indet.;Cryptophyta;152,7141469;57,40959958;8767,258023;2714995,271;0,003229198
868;Fluctuating_24;8;18;Heterocapsa rotunda;Myzoza;41,64931279;2020,951183;84171,22794;2714995,271;0,031002348
869;Fluctuating_24;8;18;Leptocylindricus danicus;Bacillariophyta;166,5972511;1544,292807;257274,9365;2714995,271;0,094760731
870;Fluctuating_24;8;18;Oblea rotunda;Myzoza;0;8760,556423;0;2714995,271;0
871;Fluctuating_24;8;18;Odontella auritia;Bacillariophyta;0;21960;0;2714995,271;0
872;Fluctuating_24;8;18;Peridiniella danica;Myzoza;0;8760,556423;0;2714995,271;0
873;Fluctuating_24;8;18;Phaeocystis indet.;Haptophyta;1013,466611;7,213491369;7310,632651;2714995,271;0,002692687
874;Fluctuating_24;8;18;Pinnularia indet.;Bacillariophyta;27,76620852;14244,57697;395517,8944;2714995,271;0,145679036
875;Fluctuating_24;8;18;Prorocentrum micans;Myzoza;0;17295,82289;0;2714995,271;0
876;Fluctuating_24;8;18;Prorocentrum minimum;Myzoza;0;2741,386476;0;2714995,271;0
877;Fluctuating_24;8;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;2714995,271;0
878;Fluctuating_24;8;18;Rhodomonas indet.;Cryptophyta;2054,699431;41,20012226;84653,86776;2714995,271;0,031180116
879;Fluctuating_24;8;18;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;2714995,271;0,015202893
880;Fluctuating_36;10;18;Alexandrium species;Myzoza;41,64931279;406,2514514;16920,09377;8119427,502;0,002083902
881;Fluctuating_36;10;18;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;8119427,502;0,003100656
882;Fluctuating_36;10;18;Chaetocerus species;Bacillariophyta;13,88310426;NA;NA;8119427,502;NA
883;Fluctuating_36;10;18;Ciliate indet.;Ciliophora;152,7141469;715,2981959;109236,1538;8119427,502;0,013453677
884;Fluctuating_36;10;18;Coscinodiscus indet.;Bacillariophyta;680,2721088;1037,948339;706087,3057;8119427,502;0,086962696
885;Fluctuating_36;10;18;Cryptomonas indet.;Cryptophyta;1193,946967;157,8915229;188514,1048;8119427,502;0,02321766
886;Fluctuating_36;10;18;Cylendrotheca closterium;Bacillariophyta;472,0255449;280,4420905;132375,8306;8119427,502;0,016303592
887;Fluctuating_36;10;18;Gymnodinium indet.;Myzoza;180,4803554;461,2547662;83247,42414;8119427,502;0,010252869
888;Fluctuating_36;10;18;Hemiselmis indet.;Cryptophyta;55,53241705;57,40959958;3188,093826;8119427,502;0,00039265
889;Fluctuating_36;10;18;Heterocapsa rotunda;Myzoza;0;2020,951183;0;8119427,502;0
890;Fluctuating_36;10;18;Leptocylindricus danicus;Bacillariophyta;3144,523115;1544,292807;4856064,428;8119427,502;0,598079659
891;Fluctuating_36;10;18;Oblea rotunda;Myzoza;13,88310426;8760,556423;121623,7182;8119427,502;0,014979347
892;Fluctuating_36;10;18;Odontella auritia;Bacillariophyta;0;21960;0;8119427,502;0
893;Fluctuating_36;10;18;Peridiniella danica;Myzoza;0;8760,556423;0;8119427,502;0
894;Fluctuating_36;10;18;Phaeocystis indet.;Haptophyta;388,7269193;7,213491369;2804,078277;8119427,502;0,000345354
895;Fluctuating_36;10;18;Pinnularia indet.;Bacillariophyta;55,53241705;14244,57697;791035,789;8119427,502;0,09742507
896;Fluctuating_36;10;18;Prorocentrum micans;Myzoza;27,76620852;17295,82289;480239,4247;8119427,502;0,059146956
897;Fluctuating_36;10;18;Prorocentrum minimum;Myzoza;208,2465639;2741,386476;570884,3138;8119427,502;0,070310907
898;Fluctuating_36;10;18;Prorocentrum triestinum;Myzoza;0;2504,725507;0;8119427,502;0
899;Fluctuating_36;10;18;Rhodomonas indet.;Cryptophyta;777,4538387;41,20012226;32031,1932;8119427,502;0,003945006
900;Fluctuating_36;10;18;Thalassiosira indet.;Bacillariophyta;0;1486,547343;0;8119427,502;0
901;control;1;10;Alexandrium species;Myzoza;0;406,2514514;0;6439382,506;0
902;control;1;10;Amphidinium crassum;Myzoza;0;906,6974521;0;6439382,506;0
903;control;1;10;Chaetocerus species;Bacillariophyta;0;NA;NA;6439382,506;NA
904;control;1;10;Ciliate indet.;Ciliophora;55,53241705;715,2981959;39722,23773;6439382,506;0,006168641
905;control;1;10;Coscinodiscus indet.;Bacillariophyta;138,8310426;1037,948339;144099,4501;6439382,506;0,022377837
906;control;1;10;Cryptomonas indet.;Cryptophyta;1485,492156;157,8915229;234546,6187;6439382,506;0,036423775
907;control;1;10;Cylendrotheca closterium;Bacillariophyta;208,2465639;280,4420905;58401,10172;6439382,506;0,009069364
908;control;1;10;Gymnodinium indet.;Myzoza;347,0776066;461,2547662;160091,2003;6439382,506;0,024861266
909;control;1;10;Hemiselmis indet.;Cryptophyta;360,9607108;57,40959958;20722,60987;6439382,506;0,003218105
910;control;1;10;Heterocapsa rotunda;Myzoza;55,53241705;2020,951183;112228,3039;6439382,506;0,017428426
911;control;1;10;Leptocylindricus danicus;Bacillariophyta;1943,634597;1544,292807;3001540,927;6439382,506;0,466122478
912;control;1;10;Oblea rotunda;Myzoza;55,53241705;8760,556423;486494,8729;6439382,506;0,075549926
913;control;1;10;Odontella auritia;Bacillariophyta;0;21960;0;6439382,506;0
914;control;1;10;Peridiniella danica;Myzoza;124,9479384;8760,556423;1094613,464;6439382,506;0,169987334
915;control;1;10;Phaeocystis indet.;Haptophyta;180,4803554;7,213491369;1301,893486;6439382,506;0,000202177
916;control;1;10;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;6439382,506;0
917;control;1;10;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;6439382,506;0,037289245
918;control;1;10;Prorocentrum minimum;Myzoza;263,778981;2741,386476;723120,131;6439382,506;0,112296502
919;control;1;10;Prorocentrum triestinum;Myzoza;13,88310426;2504,725507;34773,36535;6439382,506;0,005400109
920;control;1;10;Rhodomonas indet.;Cryptophyta;1124,531445;41,20012226;46330,83301;6439382,506;0,007194919
921;control;1;10;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;6439382,506;0,006409898
922;Fluctuating_48;7;10;Alexandrium species;Myzoza;27,76620852;406,2514514;11280,06251;4698770,03;0,002400642
923;Fluctuating_48;7;10;Amphidinium crassum;Myzoza;55,53241705;906,6974521;50351,10105;4698770,03;0,010715805
924;Fluctuating_48;7;10;Chaetocerus species;Bacillariophyta;0;NA;NA;4698770,03;NA
925;Fluctuating_48;7;10;Ciliate indet.;Ciliophora;111,0648341;715,2981959;79444,47546;4698770,03;0,016907505
926;Fluctuating_48;7;10;Coscinodiscus indet.;Bacillariophyta;83,29862557;1037,948339;86459,67008;4698770,03;0,01840049
927;Fluctuating_48;7;10;Cryptomonas indet.;Cryptophyta;1207,830071;157,8915229;190706,1293;4698770,03;0,040586393
928;Fluctuating_48;7;10;Cylendrotheca closterium;Bacillariophyta;208,2465639;280,4420905;58401,10172;4698770,03;0,012429019
929;Fluctuating_48;7;10;Gymnodinium indet.;Myzoza;444,2593364;461,2547662;204916,7364;4698770,03;0,043610718
930;Fluctuating_48;7;10;Hemiselmis indet.;Cryptophyta;180,4803554;57,40959958;10361,30494;4698770,03;0,00220511
931;Fluctuating_48;7;10;Heterocapsa rotunda;Myzoza;0;2020,951183;0;4698770,03;0
932;Fluctuating_48;7;10;Leptocylindricus danicus;Bacillariophyta;1124,531445;1544,292807;1736605,822;4698770,03;0,36958732
933;Fluctuating_48;7;10;Oblea rotunda;Myzoza;27,76620852;8760,556423;243247,4364;4698770,03;0,051768321
934;Fluctuating_48;7;10;Odontella auritia;Bacillariophyta;41,64931279;21960;914618,9089;4698770,03;0,194650707
935;Fluctuating_48;7;10;Peridiniella danica;Myzoza;97,18172983;8760,556423;851366,0274;4698770,03;0,181189124
936;Fluctuating_48;7;10;Phaeocystis indet.;Haptophyta;360,9607108;7,213491369;2603,786972;4698770,03;0,000554142
937;Fluctuating_48;7;10;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;4698770,03;0
938;Fluctuating_48;7;10;Prorocentrum micans;Myzoza;0;17295,82289;0;4698770,03;0
939;Fluctuating_48;7;10;Prorocentrum minimum;Myzoza;69,41552131;2741,386476;190294,7713;4698770,03;0,040498848
940;Fluctuating_48;7;10;Prorocentrum triestinum;Myzoza;0;2504,725507;0;4698770,03;0
941;Fluctuating_48;7;10;Rhodomonas indet.;Cryptophyta;1152,297654;41,20012226;47474,80422;4698770,03;0,010103666
942;Fluctuating_48;7;10;Thalassiosira indet.;Bacillariophyta;13,88310426;1486,547343;20637,89175;4698770,03;0,00439219
943;Fluctuating_36;2;18;Alexandrium species;Myzoza;55,53241705;406,2514514;22560,12503;4075109,515;0,005536078
944;Fluctuating_36;2;18;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;4075109,515;0,006177883
945;Fluctuating_36;2;18;Chaetocerus species;Bacillariophyta;0;NA;NA;4075109,515;NA
946;Fluctuating_36;2;18;Ciliate indet.;Ciliophora;124,9479384;715,2981959;89375,03491;4075109,515;0,021931934
947;Fluctuating_36;2;18;Coscinodiscus indet.;Bacillariophyta;41,64931279;1037,948339;43229,83505;4075109,515;0,010608263
948;Fluctuating_36;2;18;Cryptomonas indet.;Cryptophyta;1013,466611;157,8915229;160017,7866;4075109,515;0,039267113
949;Fluctuating_36;2;18;Cylendrotheca closterium;Bacillariophyta;69,41552131;280,4420905;19467,03391;4075109,515;0,004777058
950;Fluctuating_36;2;18;Gymnodinium indet.;Myzoza;69,41552131;461,2547662;32018,24005;4075109,515;0,007857026
951;Fluctuating_36;2;18;Hemiselmis indet.;Cryptophyta;41,64931279;57,40959958;2391,07037;4075109,515;0,00058675
952;Fluctuating_36;2;18;Heterocapsa rotunda;Myzoza;13,88310426;2020,951183;28057,07597;4075109,515;0,006884987
953;Fluctuating_36;2;18;Leptocylindricus danicus;Bacillariophyta;1915,868388;1544,292807;2958661,771;4075109,515;0,726032456
954;Fluctuating_36;2;18;Oblea rotunda;Myzoza;0;8760,556423;0;4075109,515;0
955;Fluctuating_36;2;18;Odontella auritia;Bacillariophyta;0;21960;0;4075109,515;0
956;Fluctuating_36;2;18;Peridiniella danica;Myzoza;27,76620852;8760,556423;243247,4364;4075109,515;0,059691018
957;Fluctuating_36;2;18;Phaeocystis indet.;Haptophyta;583,090379;7,213491369;4206,117416;4075109,515;0,001032148
958;Fluctuating_36;2;18;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;4075109,515;0
959;Fluctuating_36;2;18;Prorocentrum micans;Myzoza;0;17295,82289;0;4075109,515;0
960;Fluctuating_36;2;18;Prorocentrum minimum;Myzoza;97,18172983;2741,386476;266412,6798;4075109,515;0,065375588
961;Fluctuating_36;2;18;Prorocentrum triestinum;Myzoza;13,88310426;2504,725507;34773,36535;4075109,515;0,008533112
962;Fluctuating_36;2;18;Rhodomonas indet.;Cryptophyta;1027,349715;41,20012226;42326,93386;4075109,515;0,010386698
963;Fluctuating_36;2;18;Thalassiosira indet.;Bacillariophyta;69,41552131;1486,547343;103189,4588;4075109,515;0,025321886
964;Fluctuating_48;7;18;Alexandrium species;Myzoza;0;406,2514514;0;1689233,01;0
965;Fluctuating_48;7;18;Amphidinium crassum;Myzoza;41,64931279;906,6974521;37763,32579;1689233,01;0,022355309
966;Fluctuating_48;7;18;Chaetocerus species;Bacillariophyta;0;NA;NA;1689233,01;NA
